500999800588980|INS00078|1|2453820.38|I
500999800576010|INS00078|1|950569.41|I
500999800623941|INS00071|3|202783.18|I
500999800237421|INS00099|15|96947.50|A
500999800724618|INS00051|3|553714.01|A
500999800629713|INS00030|1|14937780.51|M
500999800232731|INS00034|5|3802683.37|I
500999800347758|INS00027|1|974540.10|A
500999800149473|INS00073|3|471389.23|I
500999800579129|INS00027|1|912367.35|A
500999800171204|INS00018|5|634541.12|A
500999800224769|INS00099|5|1120136.47|A
500999800367182|INS00027|1|958644.86|A
500999800185815|INS00039|3|733726.16|M
500999800603117|INS00015|5|5265422.29|A
500999800563023|INS00004|15|380064.31|A
500999800575424|INS00086|1|1713675.85|I
500999800556415|INS00099|10|705755.60|A
500999800629367|INS00018|5|101951.69|A
500999800584926|INS00003|20|12157.33|I
500999800384823|INS00106|20|81254.72|A
500999800525686|INS00018|5|459376.76|A
500999800585429|INS00099|10|97572.17|A
500999800152349|INS00112|20|29492.54|I
500999800238709|INS00099|10|26116.13|A
500999800694445|INS00071|3|428164.50|I
500999800422788|INS00034|3|978073.32|I
500999800192219|INS00016|5|3102448.90|A
500999800299317|INS00099|10|87564.90|A
500999800482376|INS00100|10|391402.26|A
500999800336597|INS00004|20|4505.62|A
500999800148262|INS00099|10|207182.16|A
500999800548808|INS00106|10|341599.09|A
500999800201128|INS00027|1|1907294.78|A
500999800383184|INS00078|1|475875.16|I
500999800379992|INS00016|10|1991137.99|A
500999800333208|INS00051|3|145478.30|A
500999800701455|INS00051|3|183796.48|A
500999800530230|INS00027|1|1635406.55|A
500999800502679|INS00100|10|490332.20|A
500999800378957|INS00100|10|939352.92|A
500999800625622|INS00099|10|161760.59|A
500999800093150|INS00070|5|1355486.50|I
500999800251657|INS00004|5|94324.22|A
500999800368076|INS00027|1|965277.82|A
500999800463270|INS00078|1|931355.81|I
500999800283308|INS00017|10|1262317.18|A
500999800482345|INS00078|1|2041083.08|I
500999800140566|INS00015|15|707885.49|A
500999800582021|INS00004|20|14671.27|A
500999800316906|INS00034|3|209729.33|I
500999800634074|INS00095|10|39899.76|A
500999800503896|INS00078|1|2293482.12|I
500999800462358|INS00099|10|2744646.62|A
500999800404582|INS00099|5|662723.25|A
500999800283515|INS00019|10|365684.46|A
500999800563202|INS00016|5|519173.91|A
500999800336829|INS00100|10|517934.08|A
500999800317159|INS00100|10|1079167.23|A
500999800365259|INS00027|1|1325865.72|A
500999800250481|INS00106|20|41599.32|A
500999800264023|INS00100|10|1056220.33|A
500999800338032|INS00045|10|2481451.79|I
500999800342285|INS00078|1|1766798.31|I
500999800577420|INS00004|20|28089.94|A
500999800622600|INS00071|3|427609.69|I
500999800643360|INS00071|3|4252585.90|I
500999800225152|INS00034|3|511563.09|I
500999800606263|INS00099|10|80958.12|A
500999800383149|INS00078|1|2385687.44|I
500999800394002|INS00027|1|284085.44|A
500999800569776|INS00078|1|1628272.40|I
500999800334848|INS00034|10|365538.67|I
500999800613396|INS00099|10|145105.55|A
500999800715115|INS00071|3|346892.41|I
500999800559472|INS00099|3|1277729.71|A
500999800391317|INS00085|1|5478567.31|I
500999800544999|INS00018|5|608576.71|A
500999800252952|INS00018|5|206562.98|A
500999800234853|INS00035|10|315573.71|I
500999800480931|INS00034|3|1341398.23|I
500999800177809|INS00094|3|15046691.00|A
500999800212328|INS00034|3|1308609.73|I
500999800237421|INS00099|15|87675.27|A
500999800216349|INS00100|5|1539846.01|A
500999800629713|INS00040|10|1627587.91|M
500999800422456|INS00070|3|415072.58|I
500999800555199|INS00018|5|445407.59|A
500999800149473|INS00073|3|476914.88|I
500999800327827|INS00034|5|532754.54|I
500999800586314|INS00085|1|604488.28|I
500999800622706|INS00018|5|222577.24|A
500999800609224|INS00027|1|1730759.40|A
500999800192157|INS00016|5|2558498.00|A
500999800107536|INS00018|10|385943.55|A
500999800563023|INS00004|15|134863.82|A
500999800702908|INS00071|10|157964.48|I
500999800189055|INS00106|20|42373.20|A
500999800077415|INS00034|5|1160798.65|I
500999800540387|INS00018|5|594624.69|A
500999800598199|INS00018|3|424466.68|A
500999800539784|INS00078|1|636429.86|I
500999800100196|INS00099|3|2044228.39|A
500999800629434|INS00018|3|422526.85|A
500999800238709|INS00099|10|25750.36|A
500999800563018|INS00018|5|203961.18|A
500999800146056|INS00007|5|484603.39|A
500999800567514|INS00078|1|1254996.42|I
500999800299317|INS00100|10|201452.85|A
500999800423122|INS00099|10|404563.44|A
500999800153008|INS00078|1|2472365.35|I
500999800229295|INS00054|1|923439.46|A
500999800548808|INS00069|5|1975676.88|A
500999800379789|INS00046|3|716078.07|I
500999800383184|INS00078|1|2092187.87|I
500999800239429|INS00078|1|657649.42|I
500999800559206|INS00099|10|250887.22|A
500999800393451|INS00101|6|775530.61|A
500999800601742|INS00071|10|229105.64|I
500999800134894|INS00099|10|669864.46|A
500999800378957|INS00106|20|293712.46|A
500999800616488|INS00034|3|1836533.12|I
500999800693194|INS00051|3|912176.25|A
500999800073198|INS00034|10|787307.84|I
500999800506288|INS00099|3|3908249.73|A
500999800083170|INS00087|20|72910.49|I
500999800090980|INS00106|10|82805.41|A
500999800482345|INS00099|3|1285688.79|A
500999800140566|INS00106|15|300866.82|A
500999800489548|INS00018|5|1029364.53|A
500999800291008|INS00106|20|39636.44|A
500999800539010|INS00034|10|737141.88|I
500999800394515|INS00099|10|53274.53|A
500999800402821|INS00004|20|24338.55|A
500999800162998|INS00099|10|357910.04|A
500999800257390|INS00099|3|1033078.15|A
500999800342587|INS00018|3|221238.56|A
500999800336829|INS00099|3|2383138.23|A
500999800496743|INS00004|10|6085.95|A
500999800365259|INS00054|1|3266588.63|A
500999800438845|INS00064|3|172381.01|M
500999800169006|INS00085|1|718164.94|I
500999800247400|INS00018|3|370006.17|A
500999800342285|INS00099|10|448671.55|A
500999800086099|INS00106|20|211063.04|A
500999800221190|INS00034|5|1297111.49|I
500999800566036|INS00071|3|134314.91|I
500999800202908|INS00106|20|129069.51|A
500999800597837|INS00078|1|1275805.80|I
500999800701520|INS00071|3|362086.62|I
500999800317562|INS00034|3|580447.65|I
500999800734827|INS00071|3|365747.95|I
500999800323762|INS00099|20|69802.42|A
500999800400224|INS00039|3|770951.20|M
500999800549539|INS00034|3|577236.88|I
500999800666484|INS00071|3|268564.48|I
500999800391317|INS00027|1|2876109.56|A
500999800342348|INS00099|10|180569.00|A
500999800209928|INS00078|1|1962874.92|I
500999800234853|INS00066|5|6732.69|I
500999800480931|INS00099|10|858252.87|A
500999800617951|INS00073|3|417159.58|I
500999800537400|INS00078|1|3575828.64|I
500999800449591|INS00054|1|1187495.66|A
500999800514972|INS00004|20|133403.56|A
500999800086283|INS00035|10|232656.70|I
500999800137881|INS00054|1|439606.69|A
500999800555199|INS00100|10|1192703.28|A
500999800091920|INS00034|5|793358.24|I
500999800576494|INS00070|3|418866.23|I
500999800703006|INS00071|10|152410.76|I
500999800757885|INS00071|3|405330.26|I
500999800233049|INS00078|1|324821.60|I
500999800235296|INS00034|3|2097128.16|I
500999800728334|INS00051|3|366612.65|A
500999800563023|INS00048|20|1451337.70|A
500999800229972|INS00086|1|1569848.06|I
500999800405617|INS00073|3|408736.56|I
500999800629692|INS00071|3|398517.09|I
500999800146761|INS00099|10|3751081.40|A
500999800533503|INS00004|20|8022.73|A
500999800485355|INS00078|1|1590569.04|I
500999800100196|INS00099|3|32530527.14|A
500999800411000|INS00099|5|619575.47|A
500999800238709|INS00099|10|888276.86|A
500999800114329|INS00054|1|458620.05|A
500999800146520|INS00034|3|1045096.15|I
500999800336261|INS00099|3|949568.22|A
500999800603789|INS00028|1|592302.22|M
500999800544659|INS00018|3|464190.25|A
500999800261807|INS00035|10|61777.08|I
500999800319841|INS00078|1|1624777.05|I
500999800548808|INS00099|5|2833380.79|A
500999800379789|INS00046|3|5647897.68|I
500999800383184|INS00089|10|188285.14|I
500999800216465|INS00034|10|1167217.44|I
500999800559206|INS00106|20|42853.15|A
500999800117246|INS00054|1|883730.20|A
500999800601742|INS00071|10|464279.65|I
500999800134894|INS00015|10|5469662.65|A
500999800479310|INS00015|10|287793.53|A
500999800616488|INS00089|10|483793.14|I
500999800140007|INS00106|20|35485.11|A
500999800073198|INS00034|10|830837.53|I
500999800506288|INS00106|10|581707.89|A
500999800083170|INS00106|20|245647.32|A
500999800227676|INS00073|3|534192.15|I
500999800482345|INS00110|5|1189236.91|A
500999800140566|INS00106|15|306711.15|A
500999800166287|INS00018|5|347896.33|A
500999800291008|INS00106|20|84491.12|A
500999800628011|INS00027|1|963431.66|A
500999800394515|INS00100|10|183407.43|A
500999800393602|INS00094|3|10105545.18|A
500999800150666|INS00034|10|1323508.18|I
500999800257390|INS00099|3|2473320.35|A
500999800333453|INS00034|3|630998.54|I
500999800342837|INS00078|1|2610911.00|I
500999800568833|INS00034|3|1059715.27|I
500999800526499|INS00078|1|947571.46|I
500999800425680|INS00086|1|1590353.07|I
500999800239250|INS00034|5|752738.38|I
500999800419344|INS00066|20|3303.06|I
500999800396722|INS00099|3|559746.35|A
500999800457096|INS00099|10|364551.46|A
500999800221190|INS00100|10|940539.99|A
500999800610714|INS00071|10|152678.79|I
500999800424964|INS00034|10|823884.94|I
500999800597837|INS00018|5|212422.82|A
500999800327925|INS00099|10|647834.66|A
500999800623348|INS00018|3|422783.45|A
500999800156457|INS00043|10|22659.94|M
500999800323762|INS00099|20|95399.20|A
500999800400224|INS00039|3|670819.49|M
500999800077649|INS00078|1|895676.11|I
500999800666484|INS00078|1|384868.70|I
500999800391317|INS00004|20|45755.48|A
500999800395519|INS00027|1|1082673.60|A
500999800260925|INS00106|10|113548.68|A
500999800234853|INS00066|5|7239.62|I
500999800480931|INS00106|10|291931.39|A
500999800423988|INS00073|3|1027278.48|I
500999800541367|INS00054|1|3440557.63|A
500999800378102|INS00099|10|880167.87|A
500999800455464|INS00094|3|3029148.01|A
500999800216497|INS00034|10|736941.83|I
500999800566507|INS00047|1|2900294.88|I
500999800530874|INS00018|5|214196.98|A
500999800140900|INS00046|3|579100.84|I
500999800235540|INS00099|3|376774.10|A
500999800280681|INS00106|20|138534.23|A
500999800435274|INS00016|10|3907761.87|A
500999800449133|INS00100|5|3499882.97|A
500999800076134|INS00073|3|1422933.83|I
500999800181320|INS00099|10|443726.68|A
500999800629782|INS00010|15|216933.56|A
500999800322186|INS00070|3|420621.84|I
500999800466553|INS00004|20|19586.97|A
500999800254441|INS00099|10|193695.11|A
500999800098235|INS00034|10|3031937.81|I
500999800428682|INS00028|1|564090.29|M
500999800479844|INS00099|10|829513.90|A
500999800132595|INS00004|20|32745.93|A
500999800602166|INS00018|5|411103.59|A
500999800238709|INS00106|10|351844.06|A
500999800552707|INS00018|5|442842.40|A
500999800391414|INS00027|1|971482.56|A
500999800582160|INS00018|5|208887.75|A
500999800525439|INS00099|10|1660073.66|A
500999800330265|INS00034|10|900400.31|I
500999800261807|INS00035|3|95037.97|I
500999800653987|INS00078|1|986052.79|I
500999800154283|INS00034|5|865636.61|I
500999800379789|INS00046|3|718347.82|I
500999800383184|INS00004|10|191572.78|A
500999800187870|INS00039|3|131247.60|M
500999800188123|INS00028|1|598146.70|M
500999800575876|INS00071|3|363118.27|I
500999800601742|INS00004|10|34372.73|A
500999800405643|INS00099|10|287286.10|A
500999800652472|INS00018|3|355654.30|A
500999800194562|INS00027|1|1568313.79|A
500999800175344|INS00099|10|1064846.91|A
500999800073198|INS00066|18|40060.15|I
500999800179975|INS00094|3|198661.58|A
500999800582081|INS00106|20|28976.39|A
500999800227676|INS00078|1|644480.35|I
500999800342959|INS00099|3|1437651.95|A
500999800268795|INS00078|1|1588796.32|I
500999800336865|INS00102|3|4309116.98|A
500999800409146|INS00066|5|1431.59|I
500999800317565|INS00034|3|303374.37|I
500999800463590|INS00078|1|143760.03|I
500999800539616|INS00109|20|32045.11|A
500999800710230|INS00018|3|102656.43|A
500999800505288|INS00099|10|807025.88|A
500999800478404|INS00039|3|2958379.48|M
500999800253181|INS00004|20|10598.98|A
500999800603336|INS00094|3|541882.74|A
500999800526499|INS00018|5|414885.53|A
500999800093962|INS00054|1|1781347.62|A
500999800239250|INS00106|20|64982.30|A
500999800268925|INS00099|3|593320.93|A
500999800411551|INS00082|10|75.36|I
500999800630006|INS00018|5|405872.35|A
500999800221190|INS00100|1|831393.91|A
500999800610714|INS00099|5|204175.39|A
500999800424964|INS00034|3|1081783.07|I
500999800695595|INS00071|3|1048431.46|I
500999800461584|INS00045|5|369233.04|I
500999800239952|INS00018|5|276041.61|A
500999800156457|INS00039|3|1766388.13|M
500999800468816|INS00018|5|309471.93|A
500999800880896|INS00106|20|154451.61|A
500999800077649|INS00004|20|62376.10|A
500999800396189|INS00099|10|129711.04|A
500999800391317|INS00018|5|3633216.32|A
500999800395519|INS00100|10|64695.68|A
500999800260925|INS00106|20|82973.81|A
500999800234853|INS00066|5|9314.94|I
500999800480931|INS00106|10|323072.97|A
500999800389569|INS00099|10|1432986.60|A
500999800565243|INS00066|5|4974.36|I
500999800520244|INS00088|10|57706.26|I
500999800281510|INS00018|5|159959.23|A
500999800210724|INS00078|1|2644127.59|I
500999800622382|INS00027|1|1284523.70|A
500999800108427|INS00018|5|91638.39|A
500999800290304|INS00017|5|1233975.76|A
500999800320973|INS00099|10|528599.00|A
500999800493325|INS00039|1|2592004.06|M
500999800412437|INS00078|1|2671628.56|I
500999800449133|INS00100|5|7437706.01|A
500999800427680|INS00071|3|979243.32|I
500999800574374|INS00106|20|122766.31|A
500999800266866|INS00078|1|3264756.38|I
500999800322186|INS00054|1|2195.30|A
500999800466553|INS00004|20|10737.67|A
500999800426736|INS00090|20|92459.50|I
500999800386859|INS00070|3|207223.73|I
500999800289762|INS00028|1|91352.74|M
500999800327437|INS00034|3|1804227.39|I
500999800241909|INS00034|10|549862.61|I
500999800602166|INS00027|1|964524.44|A
500999800356956|INS00018|3|281454.03|A
500999800693215|INS00018|5|200462.50|A
500999800391414|INS00100|10|375045.68|A
500999800582160|INS00099|10|230983.49|A
500999800627317|INS00073|3|892470.11|I
500999800530055|INS00017|5|465635.25|A
500999800176593|INS00010|10|1008977.64|A
500999800259567|INS00015|10|3241367.62|A
500999801089453|INS00106|10|207358.44|A
500999800616988|INS00078|1|163366.26|I
500999800341471|INS00078|1|971207.97|I
500999800508922|INS00099|3|4478607.59|A
500999800582262|INS00034|10|662602.67|I
500999800135359|INS00054|1|2416075.89|A
500999800601742|INS00004|10|67594.40|A
500999800405643|INS00004|10|186189.94|A
500999800502974|INS00046|3|795497.11|I
500999800381428|INS00034|5|2841518.57|I
500999800617736|INS00088|20|59715.08|I
500999800073198|INS00066|19|27899.28|I
500999800626558|INS00018|5|101802.47|A
500999800170544|INS00106|20|157517.32|A
500999800227676|INS00034|10|2309381.33|I
500999800582328|INS00034|10|179152.45|I
500999800891044|INS00099|10|789976.18|A
500999800744011|INS00071|3|1066903.67|I
500999800409146|INS00082|20|1234.59|I
500999800317565|INS00034|3|305791.57|I
500999800463590|INS00078|1|149564.70|I
500999800317507|INS00034|10|148700.57|I
500999800503934|INS00045|10|678988.07|I
500999800450240|INS00100|10|514410.22|A
500999800384483|INS00018|3|445727.74|A
500999800382956|INS00078|1|756347.53|I
500999800223565|INS00046|3|1848279.17|I
500999800091046|INS00034|10|241922.27|I
500999800519841|INS00004|10|86505.37|A
500999800239250|INS00099|10|766263.65|A
500999800128626|INS00018|5|918188.09|A
500999800435672|INS00100|10|294671.16|A
500999800097170|INS00106|20|76361.72|A
500999800716884|INS00071|3|692850.29|I
500999800507978|INS00099|10|747110.84|A
500999800210552|INS00099|10|261008.42|A
500999800447158|INS00091|5|2549.68|M
500999800532808|INS00010|20|123864.08|A
500999800297480|INS00099|10|391283.22|A
500999800555328|INS00070|3|70630.97|I
500999800086981|INS00034|5|1339344.52|I
500999800222841|INS00034|10|705881.95|I
500999800224130|INS00099|3|671573.18|A
500999800614653|INS00018|5|202319.53|A
500999800237846|INS00046|10|1468060.21|I
500999800395519|INS00099|10|32952.01|A
500999800301385|INS00100|10|810711.51|A
500999800234853|INS00111|10|320060.51|I
500999800338252|INS00047|1|533410.86|I
500999800134575|INS00066|33|4433.81|I
500999800565243|INS00066|10|5966.00|I
500999800520244|INS00088|5|296001.24|I
500999800281510|INS00004|10|5050.60|A
500999800210724|INS00018|5|1386478.87|A
500999800326792|INS00099|10|1493422.59|A
500999800548951|INS00071|3|428941.43|I
500999800290304|INS00017|5|1235336.54|A
500999800334092|INS00034|10|2388867.79|I
500999800504916|INS00082|10|34871.21|I
500999800412437|INS00004|10|143917.88|A
500999800485291|INS00099|10|560262.92|A
500999800427680|INS00099|10|1037222.76|A
500999800211689|INS00070|3|763731.21|I
500999801086961|INS00015|5|1364920.63|A
500999800420653|INS00106|20|109097.89|A
500999800562386|INS00015|5|374390.21|A
500999800426736|INS00070|3|418751.03|I
500999800386859|INS00018|5|214675.27|A
500999800289762|INS00064|3|131035.40|M
500999800327437|INS00078|1|9367407.89|I
500999800593687|INS00018|3|206715.09|A
500999800393500|INS00016|10|842664.03|A
500999800460215|INS00106|20|65056.22|A
500999800170635|INS00018|10|581460.11|A
500999800300744|INS00018|5|310163.36|A
500999800582160|INS00099|10|353086.72|A
500999800146650|INS00035|10|285904.47|I
500999800658160|INS00027|1|1271376.89|A
500999800176593|INS00099|3|4049832.52|A
500999800259567|INS00106|10|545249.48|A
500999801089453|INS00106|10|196610.82|A
500999800610468|INS00027|1|315986.77|A
500999800587588|INS00106|10|34589.96|A
500999800148638|INS00099|10|2275822.26|A
500999800139398|INS00034|3|409451.57|I
500999800530801|INS00010|20|148989.89|A
500999800288154|INS00039|3|25163.02|M
500999800405643|INS00004|10|159144.65|A
500999800422712|INS00034|3|342083.16|I
500999800381428|INS00106|10|373789.71|A
500999800666752|INS00018|3|360745.46|A
500999800404198|INS00018|5|735246.35|A
500999800283651|INS00027|1|1612597.37|A
500999800170544|INS00106|20|166062.10|A
500999800345682|INS00018|3|325908.92|A
500999800517463|INS00066|24|49101.44|I
500999800503304|INS00035|10|564958.75|I
500999800236646|INS00054|1|2555972.37|A
500999800409146|INS00066|35|5573.85|I
500999800317565|INS00018|5|231969.54|A
500999800536964|INS00034|10|1561967.60|I
500999800327225|INS00045|10|7045238.41|I
500999800322582|INS00071|3|404324.39|I
500999800450240|INS00018|10|174440.88|A
500999800239640|INS00066|20|2141.48|I
500999800382956|INS00078|1|948690.30|I
500999800223565|INS00100|10|1587766.25|A
500999800514052|INS00073|3|698423.92|I
500999800519841|INS00099|10|640225.56|A
500999800514882|INS00066|5|6624.83|I
500999800769136|INS00051|3|366796.65|A
500999800621762|INS00034|3|834277.15|I
500999800557314|INS00099|3|386667.89|A
500999800399922|INS00099|20|48232.00|A
500999800314330|INS00017|10|1431963.94|A
500999800210552|INS00004|20|22020.44|A
500999800241008|INS00054|1|1588327.83|A
500999800582027|INS00099|10|285211.41|A
500999800611469|INS00034|3|363879.28|I
500999800384866|INS00018|10|386007.92|A
500999800478772|INS00100|10|4537986.09|A
500999800070623|INS00106|20|180746.25|A
500999800220994|INS00034|5|1457781.42|I
500999800536124|INS00078|1|2862961.19|I
500999800237846|INS00034|5|1666942.51|I
500999800689161|INS00040|3|2818159.73|M
500999800081072|INS00034|5|798354.23|I
500999800234853|INS00034|10|5814069.81|I
500999800394050|INS00106|20|98858.88|A
500999800134575|INS00004|20|11144.90|A
500999800789316|INS00071|5|329828.61|I
500999800091197|INS00034|5|2068012.38|I
500999800281510|INS00054|1|250146.25|A
500999800387960|INS00018|3|800134.58|A
500999800169322|INS00018|3|1583657.52|A
500999800242797|INS00106|20|36395.05|A
500999800379208|INS00087|10|970515.60|I
500999800377612|INS00106|10|311923.74|A
500999800504916|INS00034|10|2266061.35|I
500999800412437|INS00099|10|458395.00|A
500999800135873|INS00034|5|1514477.23|I
500999800329754|INS00099|3|516655.91|A
500999800321294|INS00099|10|1417810.57|A
500999800092744|INS00078|1|117252.34|I
500999800254180|INS00034|10|3655291.21|I
500999800562386|INS00106|20|37868.87|A
500999800426736|INS00070|3|698372.96|I
500999800074700|INS00034|5|786606.61|I
500999800505215|INS00099|10|136355.66|A
500999800300006|INS00099|5|1140131.14|A
500999800334890|INS00099|10|191192.81|A
500999800517625|INS00111|10|173020.97|I
500999800293523|INS00099|10|104517.69|A
500999800170635|INS00106|10|180053.19|A
500999800300744|INS00099|10|82493.36|A
500999800341955|INS00099|20|17287.05|A
500999800146650|INS00078|1|1549849.24|I
500999800658160|INS00018|3|207074.58|A
500999800567243|INS00102|10|145884.18|A
500999800259567|INS00106|10|48160.97|A
500999800074365|INS00066|5|5065.07|I
500999800233794|INS00034|5|2156980.01|I
500999800233650|INS00078|1|3349612.62|I
500999800332117|INS00034|10|920727.19|I
500999800139398|INS00078|1|1239514.59|I
500999800530801|INS00099|10|761140.14|A
500999800288154|INS00028|1|918721.23|M
500999800574917|INS00034|3|1416979.32|I
500999800886201|INS00106|20|83222.56|A
500999800381428|INS00099|10|1597136.16|A
500999800141449|INS00046|10|1002730.11|I
500999800411127|INS00087|5|6544825.31|I
500999800535792|INS00054|1|3525627.58|A
500999800687642|INS00004|20|20264.08|A
500999800283267|INS00017|5|152300.68|A
500999800152926|INS00047|1|1018211.88|I
500999800153459|INS00015|5|1085161.02|A
500999800132698|INS00106|20|70678.73|A
500999800409146|INS00066|32|7723.65|I
500999800317565|INS00018|5|489708.43|A
500999800536964|INS00066|5|2908.68|I
500999800327225|INS00088|10|917738.51|I
500999800327233|INS00034|5|357316.80|I
500999800138561|INS00034|3|689237.47|I
500999800239640|INS00066|5|3054.18|I
500999800382956|INS00099|10|328819.04|A
500999800112915|INS00027|1|1621446.29|A
500999800266986|INS00034|3|1193926.16|I
500999800237133|INS00078|1|316782.64|I
500999800514882|INS00066|5|6599.84|I
500999800312250|INS00028|1|653688.56|M
500999800281288|INS00018|3|105351.62|A
500999800218840|INS00046|3|747289.60|I
500999800411846|INS00034|5|748329.70|I
500999800498372|INS00010|10|887812.11|A
500999800482519|INS00054|1|1289226.04|A
500999800300518|INS00027|1|974614.90|A
500999800582027|INS00100|5|1152614.53|A
500999800611469|INS00099|5|146933.32|A
500999800384866|INS00016|5|2436277.08|A
500999800564005|INS00073|3|1003374.50|I
500999800163474|INS00027|1|1587512.94|A
500999800220994|INS00100|10|544784.72|A
500999800210551|INS00034|10|1344196.32|I
500999800237846|INS00099|3|628933.11|A
500999800340560|INS00099|3|842197.80|A
500999800482336|INS00106|10|200947.69|A
500999800234853|INS00106|10|25845.62|A
500999800394050|INS00106|20|110502.41|A
500999800283543|INS00106|10|255551.88|A
500999800210953|INS00034|3|887807.31|I
500999800630061|INS00099|15|19630.31|A
500999800281510|INS00054|1|506296.43|A
500999800583003|INS00078|1|1586187.30|I
500999800520349|INS00018|5|456089.77|A
500999800242797|INS00012|19|3325.67|A
500999800379208|INS00087|10|1455773.99|I
500999800212609|INS00078|1|177708.14|I
500999800164852|INS00106|20|18738.26|A
500999800162748|INS00054|1|3078263.64|A
500999800223416|INS00078|1|995695.13|I
500999800396370|INS00027|1|944549.11|A
500999800074511|INS00002|10|205831.74|I
500999800331259|INS00069|10|572166.81|A
500999800103956|INS00019|10|324623.56|A
500999800562386|INS00106|20|48414.44|A
500999800426736|INS00078|1|1592977.17|I
500999800210244|INS00035|10|181072.72|I
500999800505215|INS00099|10|1437119.09|A
500999800954704|INS00004|20|31412.56|A
500999800360002|INS00018|3|88320.44|A
500999800231212|INS00034|10|1468991.91|I
500999800293523|INS00018|10|513748.90|A
500999800116354|INS00019|10|459087.41|A
500999800300744|INS00099|5|97864.32|A
500999800341955|INS00099|15|138779.62|A
500999800087269|INS00106|20|186963.26|A
500999800192822|INS00110|10|2658899.12|A
500999800578101|INS00071|3|349608.79|I
500999800669135|INS00071|3|419509.59|I
500999800074365|INS00087|20|224999.21|I
500999800558827|INS00099|5|171838.38|A
500999800233650|INS00034|3|2075523.58|I
500999800332117|INS00111|10|236956.39|I
500999800139398|INS00034|3|409359.79|I
500999800279610|INS00016|5|627358.47|A
500999800185629|INS00071|3|245370.09|I
500999800148043|INS00106|10|15235.50|A
500999800265683|INS00082|10|12319.60|I
500999800381428|INS00106|10|186893.65|A
500999800331162|INS00099|10|858557.64|A
500999800233447|INS00046|5|441735.80|I
500999800498737|INS00100|5|498229.51|A
500999800383422|INS00018|3|477236.92|A
500999800283267|INS00115|5|860367.13|A
500999800152926|INS00046|3|1078058.02|I
500999800077969|INS00034|5|1893845.41|I
500999800557714|INS00035|10|930863.58|I
500999800409146|INS00082|20|4346.42|I
500999800202762|INS00100|10|1121015.48|A
500999800536964|INS00099|10|1232343.02|A
500999800327225|INS00099|5|8553617.01|A
500999800590079|INS00073|3|3338917.18|I
500999800377387|INS00018|3|129028.88|A
500999800239640|INS00106|20|89127.46|A
500999800323798|INS00106|10|108945.44|A
500999800495047|INS00078|1|654680.42|I
500999800084344|INS00078|1|1255866.14|I
500999800237133|INS00034|5|2480606.00|I
500999800514882|INS00082|10|2761.85|I
500999800629017|INS00027|1|980733.75|A
500999800382647|INS00078|1|515613.78|I
500999800568390|INS00073|3|298310.80|I
500999800381145|INS00089|20|681061.89|I
500999800150688|INS00034|10|1337790.85|I
500999800330375|INS00034|3|393068.91|I
500999800737834|INS00071|3|354555.64|I
500999800504614|INS00082|10|7008.35|I
500999800339516|INS00078|1|784867.55|I
500999800559361|INS00016|10|2178428.63|A
500999800076883|INS00078|1|1653693.31|I
500999800381013|INS00034|10|264366.27|I
500999800104043|INS00054|1|406747.53|A
500999800210551|INS00016|10|1136692.15|A
500999800171350|INS00018|5|449726.91|A
